timestamp,raw_gaze_position_x,raw_gaze_position_y,calibrated_gaze_position_x,calibrated_gaze_position_y,filtered_gaze_position_x,filtered_gaze_position_y,left_eye_openness,right_eye_openness,tracking_status,status,event,trigger
1766573242513400000,0.4285504221916199,-13.666878700256348,1284.6088600158691,702.6765990257263,1284.6088600158691,702.6765990257263,432.0,177.0,1,1,0,0
1766573242539610700,1.1580390930175781,-13.52487850189209,1019.4312572479248,750.5016142129898,1019.4312572479248,750.5016142129898,399.0,277.5,1,1,0,0
1766573242567450600,1.1184648275375366,-13.572778701782227,1052.2769451141357,736.7926722764969,1052.2769451141357,736.7926722764969,381.0,258.0,1,1,0,0
1766573242626112800,-1.1327096223831177,-13.457868576049805,705.8763456344604,658.714109659195,705.8763456344604,658.714109659195,394.5,265.5,1,1,0,0
1766573242644622300,-1.1261910200119019,-12.916610717773438,570.4947423934937,584.3843740224838,570.4947423934937,584.3843740224838,390.5,267.0,1,1,0,0
1766573242667282200,0.06363730132579803,-13.162654876708984,802.2883701324463,637.5710499286652,802.2883701324463,637.5710499286652,376.0,285.0,1,1,0,0
1766573242690836700,1.3038768768310547,-13.422199249267578,951.6928195953369,695.0849443674088,951.6928195953369,695.0849443674088,353.5,280.0,1,1,0,0
1766573242708944900,-0.30939722061157227,-13.139140129089355,759.6554088592529,673.8066047430038,951.6928195953369,695.0849443674088,329.0,259.0,1,1,0,0
1766573242729775700,0.854357898235321,-12.67431640625,774.0360832214355,665.7179099321365,951.6928195953369,695.0849443674088,328.0,264.5,1,1,0,0
1766573242750545800,1.3435046672821045,-12.877681732177734,914.6811676025391,713.433426618576,951.6928195953369,695.0849443674088,365.5,256.0,1,1,0,0
1766573242782959200,0.8547229170799255,-11.888562202453613,737.3365116119385,682.1969997882843,914.6811676025391,695.0849443674088,362.0,230.0,1,1,0,0
1766573242814880900,1.0572876930236816,-12.313371658325195,778.9705753326416,687.740530371666,914.6811676025391,695.0849443674088,394.5,266.0,1,1,0,0
1766573242846160500,0.7198581099510193,-12.138310432434082,728.7427139282227,699.9890094995499,914.6811676025391,695.0849443674088,411.0,253.0,1,1,0,0
1766573242880379100,1.2198294401168823,-12.585976600646973,791.8065547943115,769.37040746212,791.8065547943115,695.0849443674088,358.0,238.0,1,1,0,0
1766573242909043200,1.545763373374939,-13.535322189331055,999.2288589477539,866.184800863266,914.6811676025391,695.0849443674088,364.0,244.0,1,1,0,0
1766573242942058900,0.5221226215362549,-13.29727840423584,984.455680847168,906.0913074016571,914.6811676025391,699.9890094995499,354.5,263.5,1,1,0,0
1766573242973393700,0.43734806776046753,-13.06653881072998,1045.5895328521729,906.6359031200409,914.6811676025391,769.37040746212,385.5,262.5,1,1,0,0
1766573243005806400,0.34793609380722046,-12.635293006896973,962.5297164916992,828.0079650878906,962.5297164916992,828.0079650878906,342.5,258.0,1,1,0,0
1766573243037619400,1.9470760822296143,-13.11042308807373,1083.3599281311035,829.4486331939697,962.5297164916992,828.0079650878906,404.0,291.0,1,1,0,0
1766573243085872300,1.0907517671585083,-12.668604850769043,1221.8614768981934,889.8744249343872,962.5297164916992,828.0079650878906,252.5,194.5,1,1,0,0
1766573243117412600,-0.028929900377988815,-12.39118480682373,1183.7923049926758,672.5896167755127,962.5297164916992,828.0079650878906,263.5,149.5,1,1,0,0
1766573243153497000,0.8777409791946411,-9.971517562866211,948.7087440490723,967.890465259552,962.5297164916992,828.0079650878906,311.5,214.5,1,1,0,0
1766573243182602300,1.8771628141403198,-12.31672191619873,1399.3112754821777,1197.3542296886444,962.5297164916992,828.0079650878906,382.5,238.5,1,1,0,0
1766573243214298700,1.7362347841262817,-11.215758323669434,1329.8329639434814,1178.5993766784668,962.5297164916992,828.0079650878906,384.0,268.0,1,1,0,0
1766573243245404600,2.0892531871795654,-11.198627471923828,1525.2841186523438,1230.5017626285553,962.5297164916992,967.890465259552,425.0,281.0,1,1,0,0
1766573243277354100,1.2789539098739624,-10.703644752502441,1384.8880290985107,1175.172382593155,1329.8329639434814,1175.172382593155,425.5,265.0,1,1,0,0
1766573243311722200,0.7781259417533875,-11.081597328186035,1287.6791095733643,1158.9031648635864,1287.6791095733643,1158.9031648635864,400.5,312.0,1,1,0,0
1766573243341385400,1.7278603315353394,-12.601452827453613,1463.7297821044922,1145.3220677375793,1329.8329639434814,1145.3220677375793,389.0,261.0,1,1,0,0
1766573243373460200,1.1526974439620972,-12.890315055847168,1163.5347175598145,954.2938220500946,1329.8329639434814,1158.9031648635864,351.5,251.5,1,1,0,0
1766573243421999000,1.0282740592956543,-12.715031623840332,1047.6649188995361,849.8805320262909,1287.6791095733643,1145.3220677375793,405.5,273.0,1,1,0,0
1766573243457285400,1.5434997081756592,-12.477461814880371,1060.378589630127,821.6867923736572,1287.6791095733643,1145.3220677375793,336.0,247.0,1,1,0,0
1766573243485440300,2.005884885787964,-11.810172080993652,1051.2309265136719,750.2301371097565,1163.5347175598145,954.2938220500946,334.0,269.5,1,1,0,0
1766573243518244900,1.1440366506576538,-12.425219535827637,908.3115005493164,803.8811194896698,1060.378589630127,849.8805320262909,369.0,288.5,1,1,0,0
1766573243549070800,1.8242065906524658,-13.143439292907715,1158.3956909179688,936.0071861743927,1158.3956909179688,936.0071861743927,334.5,263.5,1,1,0,0
1766573243581289900,1.8582062721252441,-13.471760749816895,1247.2103691101074,999.1320097446442,1163.5347175598145,954.2938220500946,284.5,272.0,1,1,0,0
1766573243613054200,2.0945844650268555,-13.47149658203125,1166.7549133300781,936.4373588562012,1158.3956909179688,936.0071861743927,307.5,258.0,1,1,0,0
1766573243645203800,1.9542025327682495,-13.352591514587402,1155.8847999572754,935.6655585765839,1158.3956909179688,936.0071861743927,334.5,261.5,1,1,0,0
1766573243677542500,1.735682725906372,-13.379481315612793,1141.5075588226318,852.685296535492,1158.3956909179688,936.0071861743927,313.0,264.0,1,1,0,0
1766573243726409500,2.0080885887145996,-13.736011505126953,1257.9537105560303,937.0036804676056,1158.3956909179688,936.0071861743927,322.5,275.5,1,1,0,0
1766573243756572700,2.0096194744110107,-13.217696189880371,1243.8543891906738,968.4801542758942,1158.3956909179688,936.0071861743927,309.0,250.0,1,1,0,0
1766573243788286900,1.9646966457366943,-13.13953971862793,1150.7046604156494,877.7328372001648,1158.3956909179688,936.0071861743927,327.0,241.0,1,1,0,0
1766573243820970200,1.9805105924606323,-13.33993911743164,1169.176025390625,910.4233539104462,1158.3956909179688,936.0071861743927,306.0,233.5,1,1,0,0
1766573243853645300,1.7940672636032104,-13.590958595275879,1205.0765132904053,916.1932682991028,1158.3956909179688,936.0071861743927,332.5,256.0,1,1,0,0
1766573243885268200,1.750754475593567,-13.44334888458252,1193.364486694336,902.88813829422,1158.3956909179688,916.1932682991028,331.0,236.0,1,1,0,0
1766573243916488600,1.4330123662948608,-13.522847175598145,1168.249912261963,864.2116069793701,1168.249912261963,916.1932682991028,339.0,243.0,1,1,0,0
1766573243950130100,0.965360164642334,-13.213665008544922,1082.869577407837,816.875810623169,1158.3956909179688,916.1932682991028,331.0,241.0,1,1,0,0
1766573243981496400,0.9850427508354187,-13.101428985595703,1095.5701160430908,825.6849360466003,1158.3956909179688,902.88813829422,361.0,271.5,1,1,0,0
1766573244000914700,0.8484469652175903,-13.051543235778809,1073.103847503662,825.5301511287689,1158.3956909179688,864.2116069793701,351.5,237.0,1,1,0,0
1766573244029537800,1.05588698387146,-13.306578636169434,1140.99214553833,862.7875471115112,1140.99214553833,862.7875471115112,354.0,255.5,1,1,0,0
1766573244092006700,1.023070216178894,-9.543108940124512,1946.8885803222656,412.328240275383,1158.3956909179688,862.7875471115112,353.5,256.0,1,1,0,0
1766573244125433700,1.107075572013855,-9.70134162902832,1755.4011726379395,555.3607052564621,1158.3956909179688,862.7875471115112,388.0,258.0,1,1,0,0
1766573244159046300,0.8491343259811401,-8.679045677185059,1728.3550643920898,480.449777841568,1158.3956909179688,862.7875471115112,356.0,254.0,1,1,0,0
1766573244189184500,0.9877384305000305,-9.538619041442871,1898.950595855713,513.6920839548111,1728.3550643920898,555.3607052564621,330.0,248.5,1,1,0,0
1766573244221209600,1.1637614965438843,-9.952630996704102,1780.7723808288574,678.394775390625,1728.3550643920898,678.394775390625,308.5,252.5,1,1,0,0
1766573244252934600,0.893366813659668,-9.03770923614502,1748.6365127563477,506.7308181524277,1728.3550643920898,555.3607052564621,318.5,259.5,1,1,0,0
1766573244284933500,1.0201737880706787,-7.8771538734436035,1538.7664031982422,499.58512365818024,1728.3550643920898,555.3607052564621,316.0,265.5,1,1,0,0
1766573244305989700,1.2839699983596802,-8.428948402404785,1601.872901916504,627.470440864563,1728.3550643920898,627.470440864563,306.0,263.0,1,1,0,0
1766573244333267900,1.3244277238845825,-9.448805809020996,1463.0587577819824,697.8820323944092,1728.3550643920898,555.3607052564621,308.0,248.5,1,1,0,0
1766573244365626200,1.0325225591659546,-8.608902931213379,1253.0060863494873,569.3673402070999,1601.872901916504,569.3673402070999,330.0,275.5,1,1,0,0
1766573244397559400,1.2963372468948364,-7.33884859085083,1259.0854740142822,315.7626324892044,1601.872901916504,569.3673402070999,326.5,267.5,1,1,0,0
1766573244429664700,1.508541226387024,-9.330958366394043,1569.2132949829102,716.8619656562805,1569.2132949829102,569.3673402070999,320.0,259.5,1,1,0,0
1766573244492691000,1.3634065389633179,-7.965315341949463,1135.6086730957031,577.868971824646,1569.2132949829102,569.3673402070999,308.0,251.0,1,1,0,0
1766573244527412700,1.7382404804229736,-11.025022506713867,1239.6368408203125,678.4106594324112,1569.2132949829102,569.3673402070999,304.5,272.5,1,1,0,0
1766573244558351300,2.071059226989746,-11.760760307312012,1299.8437213897705,708.3063572645187,1569.2132949829102,577.868971824646,280.5,268.0,1,1,0,0
1766573244589788200,1.568255066871643,-9.491129875183105,1236.2079048156738,528.319548368454,1299.8437213897705,569.3673402070999,304.0,268.5,1,1,0,0
1766573244608260300,1.4783533811569214,-8.980834007263184,1269.2007064819336,510.10021448135376,1299.8437213897705,569.3673402070999,310.5,266.0,1,1,0,0
1766573244637405600,1.7739640474319458,-9.795894622802734,1255.2709007263184,646.0601770877838,1299.8437213897705,577.868971824646,330.0,260.5,1,1,0,0
1766573244685446100,1.5856866836547852,-8.95382022857666,1398.2952976226807,462.44866847991943,1299.8437213897705,569.3673402070999,310.0,261.5,1,1,0,0
1766573244732884100,1.9021610021591187,-8.993006706237793,1421.3592910766602,620.6618839502335,1299.8437213897705,569.3673402070999,319.0,258.0,1,1,0,0
